,formula,gfa
4334,Fe8Zr92,0
4335,Fe7Zr93,0
4336,Fe6Zr94,0
4337,Fe5Zr95,0
4338,Fe4Zr96,0
4339,Fe3Zr97,0
4340,Fe2Zr98,0
4341,Fe1Zr99,0
4342,Fe0Zr100,0
4343,Fe100Zr0,0
4344,Fe99Zr1,0
4345,Fe98Zr2,0
4346,Fe97Zr3,0
4347,Fe96Zr4,0
4348,Fe95Zr5,0
4349,Fe94Zr6,0
4350,Fe93Zr7,0
4351,Fe92Zr8,0
4352,Fe91Zr9,0
4353,Fe90Zr10,0
4354,Fe89Zr11,0
4355,Fe88Zr12,0
4356,Fe87Zr13,0
4357,Fe86Zr14,0
4358,Fe85Zr15,0
4359,Fe84Zr16,0
4360,Fe83Zr17,0
4361,Fe82Zr18,0
4362,Fe81Zr19,0
4363,Fe80Zr20,0
4364,Fe79Zr21,0
4365,Fe78Zr22,0
4366,Fe77Zr23,0
4367,Fe76Zr24,0
4368,Fe75Zr25,0
4369,Fe74Zr26,0
4370,Fe73Zr27,0
4371,Fe72Zr28,0
4372,Fe71Zr29,0
4373,Fe70Zr30,0
4374,Fe69Zr31,0
4375,Fe68Zr32,0
4376,Fe67Zr33,0
4377,Fe66Zr34,0
4378,Fe65Zr35,0
4379,Fe64Zr36,0
4380,Fe63Zr37,0
4381,Fe62Zr38,0
4382,Fe61Zr39,0
4383,Fe60Zr40,0
4384,Fe59Zr41,0
4385,Fe58Zr42,0
4386,Fe57Zr43,0
4387,Fe56Zr44,0
4388,Fe55Zr45,0
4389,Fe54Zr46,0
4390,Fe53Zr47,0
4391,Fe52Zr48,0
4392,Fe51Zr49,0
4393,Fe50Zr50,0
4394,Fe49Zr51,0
4395,Fe48Zr52,0
4396,Fe47Zr53,0
4397,Fe46Zr54,0
4398,Fe45Zr55,0
4399,Fe44Zr56,1
4400,Fe43Zr57,1
4401,Fe42Zr58,1
4402,Fe41Zr59,1
4403,Fe40Zr60,1
4404,Fe39Zr61,1
4405,Fe38Zr62,1
4406,Fe37Zr63,1
4407,Fe36Zr64,1
4408,Fe35Zr65,1
4409,Fe34Zr66,1
4410,Fe33Zr67,1
4411,Fe32Zr68,1
4412,Fe31Zr69,1
4413,Fe30Zr70,1
4414,Fe29Zr71,1
4415,Fe28Zr72,1
4416,Fe27Zr73,1
4417,Fe26Zr74,1
4418,Fe25Zr75,1
4419,Fe24Zr76,1
4420,Fe23Zr77,1
4421,Fe22Zr78,1
4422,Fe21Zr79,1
4423,Fe20Zr80,1
4424,Fe19Zr81,1
4425,Fe18Zr82,1
4426,Fe17Zr83,0
4427,Fe16Zr84,0
4428,Fe15Zr85,0
4429,Fe14Zr86,0
4430,Fe13Zr87,0
4431,Fe12Zr88,0
4432,Fe11Zr89,0
4433,Fe10Zr90,0
4434,Fe9Zr91,0
4435,Fe8Zr92,0
4436,Fe7Zr93,0
4437,Fe6Zr94,0
4438,Fe5Zr95,0
4439,Fe4Zr96,0
4440,Fe3Zr97,0
4441,Fe2Zr98,0
4442,Fe1Zr99,0
4443,Fe0Zr100,0
4444,Ge100Te0,0
4445,Ge99Te1,0
4446,Ge98Te2,0
4447,Ge97Te3,0
4448,Ge96Te4,0
4449,Ge95Te5,0
4450,Ge94Te6,0
4451,Ge93Te7,0
4452,Ge92Te8,0
4453,Ge91Te9,0
4454,Ge90Te10,0
4455,Ge89Te11,0
4456,Ge88Te12,0
4457,Ge87Te13,0
4458,Ge86Te14,0
4459,Ge85Te15,0
4460,Ge84Te16,0
4461,Ge83Te17,0
4462,Ge82Te18,0
4463,Ge81Te19,0
4464,Ge80Te20,0
4465,Ge79Te21,0
4466,Ge78Te22,0
4467,Ge77Te23,0
4468,Ge76Te24,0
4469,Ge75Te25,0
4470,Ge74Te26,0
4471,Ge73Te27,0
4472,Ge72Te28,0
4473,Ge71Te29,0
4474,Ge70Te30,0
4475,Ge69Te31,0
4476,Ge68Te32,0
4477,Ge67Te33,0
4478,Ge66Te34,0
4479,Ge65Te35,0
4480,Ge64Te36,0
4481,Ge63Te37,0
4482,Ge62Te38,0
4483,Ge61Te39,0
4484,Ge60Te40,0
4485,Ge59Te41,0
4486,Ge58Te42,0
4487,Ge57Te43,0
4488,Ge56Te44,0
4489,Ge55Te45,0
4490,Ge54Te46,0
4491,Ge53Te47,0
4492,Ge52Te48,0
4493,Ge51Te49,0
4494,Ge50Te50,0
4495,Ge49Te51,0
4496,Ge48Te52,0
4497,Ge47Te53,0
4498,Ge46Te54,0
4499,Ge45Te55,0
4500,Ge44Te56,0
4501,Ge43Te57,0
4502,Ge42Te58,0
4503,Ge41Te59,0
4504,Ge40Te60,0
4505,Ge39Te61,0
4506,Ge38Te62,0
4507,Ge37Te63,0
4508,Ge36Te64,0
4509,Ge35Te65,0
4510,Ge34Te66,0
4511,Ge33Te67,0
4512,Ge32Te68,0
4513,Ge31Te69,0
4514,Ge30Te70,0
4515,Ge29Te71,0
4516,Ge28Te72,0
4517,Ge27Te73,0
4518,Ge26Te74,0
4519,Ge25Te75,1
4520,Ge24Te76,1
4521,Ge23Te77,1
4522,Ge22Te78,1
4523,Ge21Te79,1
4524,Ge20Te80,1
4525,Ge19Te81,1
4526,Ge18Te82,1
4527,Ge17Te83,1
4528,Ge16Te84,1
4529,Ge15Te85,1
4530,Ge14Te86,1
4531,Ge13Te87,1
4532,Ge12Te88,1
4533,Ge11Te89,1
4534,Ge10Te90,1
4535,Ge9Te91,0
4536,Ge8Te92,0
4537,Ge7Te93,0
4538,Ge6Te94,0
4539,Ge5Te95,0
4540,Ge4Te96,0
4541,Ge3Te97,0
4542,Ge2Te98,0
4543,Ge1Te99,0
4544,Ge0Te100,0
4545,Ge100Zr0,0
4546,Ge99Zr1,0
4547,Ge98Zr2,0
4548,Ge97Zr3,0
4549,Ge96Zr4,0
4550,Ge95Zr5,0
4551,Ge94Zr6,0
4552,Ge93Zr7,0
4553,Ge92Zr8,0
4554,Ge91Zr9,0
4555,Ge90Zr10,0
4556,Ge89Zr11,0
4557,Ge88Zr12,0
4558,Ge87Zr13,0
4559,Ge86Zr14,0
4560,Ge85Zr15,0
4561,Ge84Zr16,0
4562,Ge83Zr17,0
4563,Ge82Zr18,0
4564,Ge81Zr19,0
4565,Ge80Zr20,0
4566,Ge79Zr21,0
4567,Ge78Zr22,0
4568,Ge77Zr23,0
4569,Ge76Zr24,0
4570,Ge75Zr25,0
4571,Ge74Zr26,0
4572,Ge73Zr27,0
4573,Ge72Zr28,0
4574,Ge71Zr29,0
4575,Ge70Zr30,0
4576,Ge69Zr31,0
4577,Ge68Zr32,0
4578,Ge67Zr33,0
4579,Ge66Zr34,0
4580,Ge65Zr35,0
4581,Ge64Zr36,0
4582,Ge63Zr37,0
4583,Ge62Zr38,0
4584,Ge61Zr39,0
4585,Ge60Zr40,0
4586,Ge59Zr41,0
4587,Ge58Zr42,0
4588,Ge57Zr43,0
4589,Ge56Zr44,0
4590,Ge55Zr45,0
4591,Ge54Zr46,0
4592,Ge53Zr47,0
4593,Ge52Zr48,0
4594,Ge51Zr49,0
4595,Ge50Zr50,0
4596,Ge49Zr51,0
4597,Ge48Zr52,0
4598,Ge47Zr53,0
4599,Ge46Zr54,0
4600,Ge45Zr55,0
4601,Ge44Zr56,0
4602,Ge43Zr57,0
4603,Ge42Zr58,0
4604,Ge41Zr59,0
4605,Ge40Zr60,0
4606,Ge39Zr61,0
4607,Ge38Zr62,0
4608,Ge37Zr63,0
4609,Ge36Zr64,0
4610,Ge35Zr65,0
4611,Ge34Zr66,0
4612,Ge33Zr67,0
4613,Ge32Zr68,0
4614,Ge31Zr69,0
4615,Ge30Zr70,0
4616,Ge29Zr71,0
4617,Ge28Zr72,0
4618,Ge27Zr73,0
4619,Ge26Zr74,0
4620,Ge25Zr75,0
4621,Ge24Zr76,0
4622,Ge23Zr77,0
4623,Ge22Zr78,0
4624,Ge21Zr79,0
4625,Ge20Zr80,0
4626,Ge19Zr81,1
4627,Ge18Zr82,1
4628,Ge17Zr83,1
4629,Ge16Zr84,1
4630,Ge15Zr85,1
4631,Ge14Zr86,1
4632,Ge13Zr87,1
4633,Ge12Zr88,1
4634,Ge11Zr89,0
4635,Ge10Zr90,0
4636,Ge9Zr91,0
4637,Ge8Zr92,0
4638,Ge7Zr93,0
4639,Ge6Zr94,0
4640,Ge5Zr95,0
4641,Ge4Zr96,0
4642,Ge3Zr97,0
4643,Ge2Zr98,0
4644,Ge1Zr99,0
4645,Ge0Zr100,0
4646,Hf100Ni0,0
4647,Hf99Ni1,0
4648,Hf98Ni2,0
4649,Hf97Ni3,0
4650,Hf96Ni4,0
4651,Hf95Ni5,0
4652,Hf94Ni6,0
4653,Hf93Ni7,0
4654,Hf92Ni8,0
4655,Hf91Ni9,0
4656,Hf90Ni10,0
4657,Hf89Ni11,0
4658,Hf88Ni12,0
4659,Hf87Ni13,0
4660,Hf86Ni14,0
4661,Hf85Ni15,0
4662,Hf84Ni16,0
4663,Hf83Ni17,0
4664,Hf82Ni18,0
4665,Hf81Ni19,0
4666,Hf80Ni20,0
4667,Hf79Ni21,0
4668,Hf78Ni22,0
4669,Hf77Ni23,0
4670,Hf76Ni24,0
4671,Hf75Ni25,0
4672,Hf74Ni26,0
4673,Hf73Ni27,0
4674,Hf72Ni28,0
4675,Hf71Ni29,0
4676,Hf70Ni30,1
4677,Hf69Ni31,1
4678,Hf68Ni32,1
4679,Hf67Ni33,1
4680,Hf66Ni34,1
4681,Hf65Ni35,1
4682,Hf64Ni36,1
4683,Hf63Ni37,1
4684,Hf62Ni38,1
4685,Hf61Ni39,1
4686,Hf60Ni40,1
4687,Hf59Ni41,1
4688,Hf58Ni42,1
4689,Hf57Ni43,1
4690,Hf56Ni44,1
4691,Hf55Ni45,1
4692,Hf54Ni46,1
4693,Hf53Ni47,1
4694,Hf52Ni48,1
4695,Hf51Ni49,1
4696,Hf50Ni50,1
4697,Hf49Ni51,1
4698,Hf48Ni52,1
4699,Hf47Ni53,1
4700,Hf46Ni54,1
4701,Hf45Ni55,1
4702,Hf44Ni56,1
4703,Hf43Ni57,1
4704,Hf42Ni58,1
4705,Hf41Ni59,1
4706,Hf40Ni60,1
4707,Hf39Ni61,1
4708,Hf38Ni62,1
4709,Hf37Ni63,1
4710,Hf36Ni64,1
4711,Hf35Ni65,1
4712,Hf34Ni66,1
4713,Hf33Ni67,1
4714,Hf32Ni68,1
4715,Hf31Ni69,1
4716,Hf30Ni70,1
4717,Hf29Ni71,0
4718,Hf28Ni72,0
4719,Hf27Ni73,0
4720,Hf26Ni74,0
4721,Hf25Ni75,0
4722,Hf24Ni76,0
4723,Hf23Ni77,0
4724,Hf22Ni78,0
4725,Hf21Ni79,0
4726,Hf20Ni80,0
4727,Hf19Ni81,0
4728,Hf18Ni82,0
4729,Hf17Ni83,0
4730,Hf16Ni84,0
4731,Hf15Ni85,0
4732,Hf14Ni86,0
4733,Hf13Ni87,0
4734,Hf12Ni88,0
4735,Hf11Ni89,0
4736,Hf10Ni90,0
4737,Hf9Ni91,0
4738,Hf8Ni92,0
4739,Hf7Ni93,0
4740,Hf6Ni94,0
4741,Hf5Ni95,0
4742,Hf4Ni96,0
4743,Hf3Ni97,0
4744,Hf2Ni98,0
4745,Hf1Ni99,0
4746,Hf0Ni100,0
4747,La100Ni0,0
4748,La99Ni1,0
4749,La98Ni2,0
4750,La97Ni3,0
4751,La96Ni4,0
4752,La95Ni5,0
4753,La94Ni6,0
4754,La93Ni7,0
4755,La92Ni8,0
4756,La91Ni9,0
4757,La90Ni10,0
4758,La89Ni11,0
4759,La88Ni12,0
4760,La87Ni13,0
4761,La86Ni14,0
4762,La85Ni15,0
4763,La84Ni16,0
4764,La83Ni17,0
4765,La82Ni18,0
4766,La81Ni19,0
4767,La80Ni20,0
4768,La79Ni21,0
4769,La78Ni22,0
4770,La77Ni23,0
4771,La76Ni24,0
4772,La75Ni25,0
4773,La74Ni26,0
4774,La73Ni27,0
4775,La72Ni28,0
4776,La71Ni29,0
4777,La70Ni30,1
4778,La69Ni31,1
4779,La68Ni32,1
4780,La67Ni33,1
4781,La66Ni34,1
4782,La65Ni35,1
4783,La64Ni36,1
4784,La63Ni37,1
4785,La62Ni38,1
4786,La61Ni39,1
4787,La60Ni40,1
4788,La59Ni41,0
4789,La58Ni42,0
4790,La57Ni43,0
4791,La56Ni44,0
4792,La55Ni45,0
4793,La54Ni46,0
4794,La53Ni47,0
4795,La52Ni48,0
4796,La51Ni49,0
4797,La50Ni50,0
4798,La49Ni51,0
4799,La48Ni52,0
4800,La47Ni53,0
4801,La46Ni54,0
4802,La45Ni55,0
4803,La44Ni56,0
4804,La43Ni57,0
4805,La42Ni58,0
4806,La41Ni59,0
4807,La40Ni60,0
4808,La39Ni61,0
4809,La38Ni62,0
4810,La37Ni63,0
4811,La36Ni64,0
4812,La35Ni65,0
4813,La34Ni66,0
4814,La33Ni67,0
4815,La32Ni68,0
4816,La31Ni69,0
4817,La30Ni70,0
4818,La29Ni71,0
4819,La28Ni72,0
4820,La27Ni73,0
4821,La26Ni74,0
4822,La25Ni75,0
4823,La24Ni76,0
4824,La23Ni77,0
4825,La22Ni78,0
4826,La21Ni79,0
4827,La20Ni80,0
4828,La19Ni81,0
4829,La18Ni82,0
4830,La17Ni83,0
4831,La16Ni84,0
4832,La15Ni85,0
4833,La14Ni86,0
4834,La13Ni87,0
4835,La12Ni88,0
4836,La11Ni89,0
4837,La10Ni90,0
4838,La9Ni91,0
4839,La8Ni92,0
4840,La7Ni93,0
4841,La6Ni94,0
4842,La5Ni95,0
4843,La4Ni96,0
4844,La3Ni97,0
4845,La2Ni98,0
4846,La1Ni99,0
4847,La0Ni100,0
4848,La100Au0,0
4849,La99Au1,0
4850,La98Au2,0
4851,La97Au3,0
4852,La96Au4,0
4853,La95Au5,0
4854,La94Au6,0
4855,La93Au7,0
4856,La92Au8,0
4857,La91Au9,0
4858,La90Au10,0
4859,La89Au11,0
4860,La88Au12,0
4861,La87Au13,0
4862,La86Au14,0
4863,La85Au15,0
4864,La84Au16,0
4865,La83Au17,0
4866,La82Au18,1
4867,La81Au19,1
4868,La80Au20,1
4869,La79Au21,1
4870,La78Au22,1
4871,La77Au23,1
4872,La76Au24,1
4873,La75Au25,1
4874,La74Au26,1
4875,La73Au27,0
4876,La72Au28,0
4877,La71Au29,0
4878,La70Au30,0
4879,La69Au31,0
4880,La68Au32,0
4881,La67Au33,0
4882,La66Au34,0
4883,La65Au35,0
4884,La64Au36,0
4885,La63Au37,0
4886,La62Au38,0
4887,La61Au39,0
4888,La60Au40,0
4889,La59Au41,0
4890,La58Au42,0
4891,La57Au43,0
4892,La56Au44,0
4893,La55Au45,0
4894,La54Au46,0
4895,La53Au47,0
4896,La52Au48,0
4897,La51Au49,0
4898,La50Au50,0
4899,La49Au51,0
4900,La48Au52,0
4901,La47Au53,0
4902,La46Au54,0
4903,La45Au55,0
4904,La44Au56,0
4905,La43Au57,0
4906,La42Au58,0
4907,La41Au59,0
4908,La40Au60,0
4909,La39Au61,0
4910,La38Au62,0
4911,La37Au63,0
4912,La36Au64,0
4913,La35Au65,0
4914,La34Au66,0
4915,La33Au67,0
4916,La32Au68,0
4917,La31Au69,0
4918,La30Au70,0
4919,La29Au71,0
4920,La28Au72,0
4921,La27Au73,0
4922,La26Au74,0
4923,La25Au75,0
4924,La24Au76,0
4925,La23Au77,0
4926,La22Au78,0
4927,La21Au79,0
4928,La20Au80,0
4929,La19Au81,0
4930,La18Au82,0
4931,La17Au83,0
4932,La16Au84,0
4933,La15Au85,0
4934,La14Au86,0
4935,La13Au87,0
4936,La12Au88,0
4937,La11Au89,0
4938,La10Au90,0
4939,La9Au91,0
4940,La8Au92,0
4941,La7Au93,0
4942,La6Au94,0
4943,La5Au95,0
4944,La4Au96,0
4945,La3Au97,0
4946,La2Au98,0
4947,La1Au99,0
4948,La0Au100,0
4949,Mg100Y0,0
4950,Mg99Y1,0
4951,Mg98Y2,0
4952,Mg97Y3,0
4953,Mg96Y4,0
4954,Mg95Y5,0
4955,Mg94Y6,0
4956,Mg93Y7,0
4957,Mg92Y8,0
4958,Mg91Y9,0
4959,Mg90Y10,0
4960,Mg89Y11,0
4961,Mg88Y12,0
4962,Mg87Y13,0
4963,Mg86Y14,0
4964,Mg85Y15,1
4965,Mg84Y16,1
4966,Mg83Y17,0
4967,Mg82Y18,0
4968,Mg81Y19,0
4969,Mg80Y20,0
4970,Mg79Y21,0
4971,Mg78Y22,0
4972,Mg77Y23,0
4973,Mg76Y24,0
4974,Mg75Y25,0
4975,Mg74Y26,0
4976,Mg73Y27,0
4977,Mg72Y28,0
4978,Mg71Y29,0
4979,Mg70Y30,0
4980,Mg69Y31,0
4981,Mg68Y32,0
4982,Mg67Y33,0
4983,Mg66Y34,0
4984,Mg65Y35,0
4985,Mg64Y36,0
4986,Mg63Y37,0
4987,Mg62Y38,0
4988,Mg61Y39,0
4989,Mg60Y40,0
4990,Mg59Y41,0
4991,Mg58Y42,0
4992,Mg57Y43,0
4993,Mg56Y44,0
4994,Mg55Y45,0
4995,Mg54Y46,0
4996,Mg53Y47,0
4997,Mg52Y48,0
4998,Mg51Y49,0
4999,Mg50Y50,0
5000,Mg49Y51,0
5001,Mg48Y52,0
5002,Mg47Y53,0
5003,Mg46Y54,0
5004,Mg45Y55,0
5005,Mg44Y56,0
5006,Mg43Y57,0
5007,Mg42Y58,0
5008,Mg41Y59,0
5009,Mg40Y60,0
5010,Mg39Y61,0
5011,Mg38Y62,0
5012,Mg37Y63,0
5013,Mg36Y64,0
5014,Mg35Y65,0
5015,Mg34Y66,0
5016,Mg33Y67,0
5017,Mg32Y68,0
5018,Mg31Y69,0
5019,Mg30Y70,0
5020,Mg29Y71,0
5021,Mg28Y72,0
5022,Mg27Y73,0
5023,Mg26Y74,0
5024,Mg25Y75,0
5025,Mg24Y76,0
5026,Mg23Y77,0
5027,Mg22Y78,0
5028,Mg21Y79,0
5029,Mg20Y80,0
5030,Mg19Y81,0
5031,Mg18Y82,0
5032,Mg17Y83,0
5033,Mg16Y84,0
5034,Mg15Y85,0
5035,Mg14Y86,0
5036,Mg13Y87,0
5037,Mg12Y88,0
5038,Mg11Y89,0
5039,Mg10Y90,0
5040,Mg9Y91,0
5041,Mg8Y92,0
5042,Mg7Y93,0
5043,Mg6Y94,0
5044,Mg5Y95,0
5045,Mg4Y96,0
5046,Mg3Y97,0
5047,Mg2Y98,0
5048,Mg1Y99,0
5049,Mg0Y100,0
5050,Mg100Zn0,0
5051,Mg99Zn1,0
5052,Mg98Zn2,0
5053,Mg97Zn3,0
5054,Mg96Zn4,0
5055,Mg95Zn5,0
5056,Mg94Zn6,0
5057,Mg93Zn7,0
5058,Mg92Zn8,0
5059,Mg91Zn9,0
5060,Mg90Zn10,0
5061,Mg89Zn11,0
5062,Mg88Zn12,0
5063,Mg87Zn13,0
5064,Mg86Zn14,0
5065,Mg85Zn15,0
5066,Mg84Zn16,0
5067,Mg83Zn17,0
5068,Mg82Zn18,0
5069,Mg81Zn19,0
5070,Mg80Zn20,0
5071,Mg79Zn21,0
5072,Mg78Zn22,0
5073,Mg77Zn23,0
5074,Mg76Zn24,1
5075,Mg75Zn25,1
5076,Mg74Zn26,1
5077,Mg73Zn27,1
5078,Mg72Zn28,1
5079,Mg71Zn29,1
5080,Mg70Zn30,1
5081,Mg69Zn31,1
5082,Mg68Zn32,1
5083,Mg67Zn33,1
5084,Mg66Zn34,1
5085,Mg65Zn35,1
5086,Mg64Zn36,0
5087,Mg63Zn37,0
5088,Mg62Zn38,0
5089,Mg61Zn39,0
5090,Mg60Zn40,0
5091,Mg59Zn41,0
5092,Mg58Zn42,0
5093,Mg57Zn43,0
5094,Mg56Zn44,0
5095,Mg55Zn45,0
5096,Mg54Zn46,0
5097,Mg53Zn47,0
5098,Mg52Zn48,0
5099,Mg51Zn49,0
5100,Mg50Zn50,0
5101,Mg49Zn51,0
5102,Mg48Zn52,0
5103,Mg47Zn53,0
5104,Mg46Zn54,0
5105,Mg45Zn55,0
5106,Mg44Zn56,0
5107,Mg43Zn57,0
5108,Mg42Zn58,0
5109,Mg41Zn59,0
5110,Mg40Zn60,0
5111,Mg39Zn61,0
5112,Mg38Zn62,0
5113,Mg37Zn63,0
5114,Mg36Zn64,0
5115,Mg35Zn65,0
5116,Mg34Zn66,0
5117,Mg33Zn67,0
5118,Mg32Zn68,0
5119,Mg31Zn69,0
5120,Mg30Zn70,0
5121,Mg29Zn71,0
5122,Mg28Zn72,0
5123,Mg27Zn73,0
5124,Mg26Zn74,0
5125,Mg25Zn75,0
5126,Mg24Zn76,0
5127,Mg23Zn77,0
5128,Mg22Zn78,0
5129,Mg21Zn79,0
5130,Mg20Zn80,0
5131,Mg19Zn81,0
5132,Mg18Zn82,0
5133,Mg17Zn83,0
5134,Mg16Zn84,0
5135,Mg15Zn85,0
5136,Mg14Zn86,0
5137,Mg13Zn87,0
5138,Mg12Zn88,0
5139,Mg11Zn89,0
5140,Mg10Zn90,0
5141,Mg9Zn91,0
5142,Mg8Zn92,0
5143,Mg7Zn93,0
5144,Mg6Zn94,0
5145,Mg5Zn95,0
5146,Mg4Zn96,0
5147,Mg3Zn97,0
5148,Mg2Zn98,0
5149,Mg1Zn99,0
5150,Mg0Zn100,0
5151,Nb100Ni0,0
5152,Nb99Ni1,0
5153,Nb98Ni2,0
5154,Nb97Ni3,0
5155,Nb96Ni4,0
5156,Nb95Ni5,0
5157,Nb94Ni6,0
5158,Nb93Ni7,0
5159,Nb92Ni8,0
5160,Nb91Ni9,0
5161,Nb90Ni10,0
5162,Nb89Ni11,0
5163,Nb88Ni12,0
5164,Nb87Ni13,0
5165,Nb86Ni14,0
5166,Nb85Ni15,0
5167,Nb84Ni16,0
5168,Nb83Ni17,0
5169,Nb82Ni18,0
5170,Nb81Ni19,0
5171,Nb80Ni20,0
5172,Nb79Ni21,0
5173,Nb78Ni22,0
5174,Nb77Ni23,0
5175,Nb76Ni24,0
5176,Nb75Ni25,0
5177,Nb74Ni26,0
5178,Nb73Ni27,0
5179,Nb72Ni28,0
5180,Nb71Ni29,0
5181,Nb70Ni30,0
5182,Nb69Ni31,0
5183,Nb68Ni32,0
5184,Nb67Ni33,0
5185,Nb66Ni34,0
5186,Nb65Ni35,0
5187,Nb64Ni36,0
5188,Nb63Ni37,0
5189,Nb62Ni38,0
5190,Nb61Ni39,0
5191,Nb60Ni40,1
5192,Nb59Ni41,1
5193,Nb58Ni42,1
5194,Nb57Ni43,1
5195,Nb56Ni44,1
5196,Nb55Ni45,1
5197,Nb54Ni46,1
5198,Nb53Ni47,1
5199,Nb52Ni48,1
5200,Nb51Ni49,1
5201,Nb50Ni50,1
5202,Nb49Ni51,1
5203,Nb48Ni52,1
5204,Nb47Ni53,1
5205,Nb46Ni54,1
5206,Nb45Ni55,1
5207,Nb44Ni56,1
5208,Nb43Ni57,1
5209,Nb42Ni58,1
5210,Nb41Ni59,1
5211,Nb40Ni60,1
5212,Nb39Ni61,1
5213,Nb38Ni62,1
5214,Nb37Ni63,1
5215,Nb36Ni64,0
5216,Nb35Ni65,0
5217,Nb34Ni66,0
5218,Nb33Ni67,0
5219,Nb32Ni68,0
5220,Nb31Ni69,0
5221,Nb30Ni70,0
5222,Nb29Ni71,0
5223,Nb28Ni72,0
5224,Nb27Ni73,0
5225,Nb26Ni74,0
5226,Nb25Ni75,0
5227,Nb24Ni76,0
5228,Nb23Ni77,0
5229,Nb22Ni78,0
5230,Nb21Ni79,0
5231,Nb20Ni80,0
5232,Nb19Ni81,0
5233,Nb18Ni82,0
5234,Nb17Ni83,0
5235,Nb16Ni84,0
5236,Nb15Ni85,0
5237,Nb14Ni86,0
5238,Nb13Ni87,0
5239,Nb12Ni88,0
5240,Nb11Ni89,0
5241,Nb10Ni90,0
5242,Nb9Ni91,0
5243,Nb8Ni92,0
5244,Nb7Ni93,0
5245,Nb6Ni94,0
5246,Nb5Ni95,0
5247,Nb4Ni96,0
5248,Nb3Ni97,0
5249,Nb2Ni98,0
5250,Nb1Ni99,0
5251,Nb0Ni100,0
5252,Ni100B0,0
5253,Ni99B1,0
5254,Ni98B2,0
5255,Ni97B3,0
5256,Ni96B4,0
5257,Ni95B5,0
5258,Ni94B6,0
5259,Ni93B7,0
5260,Ni92B8,0
5261,Ni91B9,0
5262,Ni90B10,0
5263,Ni89B11,0
5264,Ni88B12,0
5265,Ni87B13,0
5266,Ni86B14,0
5267,Ni85B15,0
5268,Ni84B16,0
5269,Ni83B17,0
5270,Ni82B18,0
5271,Ni81B19,0
5272,Ni80B20,0
5273,Ni79B21,0
5274,Ni78B22,0
5275,Ni77B23,0
5276,Ni76B24,0
5277,Ni75B25,0
5278,Ni74B26,0
5279,Ni73B27,0
5280,Ni72B28,1
5281,Ni71B29,1
5282,Ni70B30,1
5283,Ni69B31,1
5284,Ni68B32,1
5285,Ni67B33,1
5286,Ni66B34,1
5287,Ni65B35,1
5288,Ni64B36,1
5289,Ni63B37,1
5290,Ni62B38,1
5291,Ni61B39,1
5292,Ni60B40,1
5293,Ni59B41,1
5294,Ni58B42,0
5295,Ni57B43,0
5296,Ni56B44,0
5297,Ni55B45,0
5298,Ni54B46,0
5299,Ni53B47,0
5300,Ni52B48,0
5301,Ni51B49,0
5302,Ni50B50,0
5303,Ni49B51,0
5304,Ni48B52,0
5305,Ni47B53,0
5306,Ni46B54,0
5307,Ni45B55,0
5308,Ni44B56,0
5309,Ni43B57,0
5310,Ni42B58,0
5311,Ni41B59,0
5312,Ni40B60,0
5313,Ni39B61,0
5314,Ni38B62,0
5315,Ni37B63,0
5316,Ni36B64,0
5317,Ni35B65,0
5318,Ni34B66,0
5319,Ni33B67,0
5320,Ni32B68,0
5321,Ni31B69,0
5322,Ni30B70,0
5323,Ni29B71,0
5324,Ni28B72,0
5325,Ni27B73,0
5326,Ni26B74,0
5327,Ni25B75,0
5328,Ni24B76,0
5329,Ni23B77,0
5330,Ni22B78,0
5331,Ni21B79,0
5332,Ni20B80,0
5333,Ni19B81,0
5334,Ni18B82,0
5335,Ni17B83,0
5336,Ni16B84,0
5337,Ni15B85,0
5338,Ni14B86,0
5339,Ni13B87,0
5340,Ni12B88,0
5341,Ni11B89,0
5342,Ni10B90,0
5343,Ni9B91,0
5344,Ni8B92,0
5345,Ni7B93,0
5346,Ni6B94,0
5347,Ni5B95,0
5348,Ni4B96,0
5349,Ni3B97,0
5350,Ni2B98,0
5351,Ni1B99,0
5352,Ni0B100,0
5353,Ni100Ta0,0
5354,Ni99Ta1,0
5355,Ni98Ta2,0
5356,Ni97Ta3,0
5357,Ni96Ta4,0
5358,Ni95Ta5,0
5359,Ni94Ta6,0
5360,Ni93Ta7,0
5361,Ni92Ta8,0
5362,Ni91Ta9,0
5363,Ni90Ta10,0
5364,Ni89Ta11,0
5365,Ni88Ta12,0
5366,Ni87Ta13,0
5367,Ni86Ta14,0
5368,Ni85Ta15,0
5369,Ni84Ta16,0
5370,Ni83Ta17,0
5371,Ni82Ta18,0
5372,Ni81Ta19,0
5373,Ni80Ta20,0
5374,Ni79Ta21,0
5375,Ni78Ta22,0
5376,Ni77Ta23,0
5377,Ni76Ta24,0
5378,Ni75Ta25,0
5379,Ni74Ta26,0
5380,Ni73Ta27,0
5381,Ni72Ta28,0
5382,Ni71Ta29,0
5383,Ni70Ta30,1
5384,Ni69Ta31,1
5385,Ni68Ta32,1
5386,Ni67Ta33,1
5387,Ni66Ta34,1
5388,Ni65Ta35,1
5389,Ni64Ta36,1
5390,Ni63Ta37,1
5391,Ni62Ta38,1
5392,Ni61Ta39,1
5393,Ni60Ta40,1
5394,Ni59Ta41,1
5395,Ni58Ta42,1
5396,Ni57Ta43,1
5397,Ni56Ta44,1
