,composition,is_metal
3908,Sr2GeN2,True
3909,Sr2HoRuO6,True
3910,Sr2La2.58Bi5.42S14,False
3911,Sr2La2Pt1O7.13,False
3912,Sr2Li2Nb3O10,True
3913,Sr2MgIrO6,True
3914,Sr2MgReO6,True
3915,Sr2Pr2Pt1O7.07,False
3916,Sr2ScSbO6,False
3917,Sr2SmTaO6,False
3918,Sr2TiO4,False
3919,Sr2V2(SeO5)3,False
3920,Sr2V3Se5O18,False
3921,Sr2YBi2O7,True
3922,Sr2YReO6,True
3923,Sr2ZnReO6,True
3924,Sr3(AlSn)2,True
3925,Sr3(SnIr)4,True
3926,Sr3Bi(PO4)3,False
3927,Sr3Co2S2O5,True
3928,Sr3Eu(PO4)3,False
3929,Sr3Ge(SbSe4)2,False
3930,Sr3Li4La5O12,True
3931,Sr3Sb2,True
3932,Sr3ScNiO6,True
3933,Sr3Se3ClO8,False
3934,Sr3Ti2O7,False
3935,Sr4Ga8Ge15,False
3936,Sr4Te3(ClO2)4,False
3937,Sr4V2(Se2O7)3,False
3938,Sr5Bi3,True
3939,Sr5Cd2Sb5F,True
3940,Sr5Sn3,True
3941,Sr5V3O12F,False
3942,Sr6Nb7O21,True
3943,Sr7Bi23O40,True
3944,Sr8(MnN3)3,True
3945,Sr8.007Ge2.043Bi7.949Se24,False
3946,Sr8Al7,True
3947,Sr8Co8O23,True
3948,Sr8Fe3N8,True
3949,SrAg,True
3950,SrAl,True
3951,SrB2,True
3952,SrB6,False
3953,SrBiClO2,False
3954,SrCd,True
3955,SrCdSi,True
3956,SrCrO4,False
3957,SrCuBi,True
3958,SrGe2,False
3959,SrIn2,True
3960,SrIn2(GeIr)4,False
3961,SrIn2Ir,True
3962,SrIn2Rh,True
3963,SrIn4Ir,True
3964,SrIn4Pt,True
3965,SrLa3MnO8,True
3966,SrLaMn2O6,True
3967,SrLi2Sn,True
3968,SrLi4(BO3)2,False
3969,SrMgIn3,True
3970,SrMgSnSe4,False
3971,SrMnGe,True
3972,SrN2,True
3973,SrNi2(PO4)2,True
3974,SrNi5As3,True
3975,SrO,False
3976,SrPb3,True
3977,SrPb3Br8,False
3978,SrPbO3,False
3979,SrRhF6,True
3980,SrS,False
3981,SrSbAu,True
3982,SrSe,False
3983,SrSeO4,False
3984,SrSiPd,True
3985,SrSnO3,False
3986,SrSnP,True
3987,SrTaNO2,False
3988,SrTe,False
3989,SrTh(PS4)2,False
3990,SrTiO3,False
3991,SrTl2,True
3992,SrTlHg2,True
3993,SrUS2,True
3994,SrV13O18,True
3995,SrZnSO,False
3996,SrZnSb2,True
3997,SrZr2Nb,True
3998,SrZrS3,False
3999,Ta11(CuO15)2,False
4000,Ta11(CuO6)5,False
4001,Ta22(CuS12)3,True
4002,Ta2Mn3O8,False
4003,Ta2MoOs,True
4004,Ta2N,True
4005,Ta2Nb3O12,True
4006,Ta2O5,False
4007,Ta2OsW,True
4008,Ta2PtSe7,True
4009,Ta2TiN3,True
4010,Ta2Tl4S11,False
4011,Ta2TlO6,True
4012,Ta3B4,True
4013,Ta3P,True
4014,Ta4AlC3,True
4015,Ta4Cu2O11,False
4016,Ta4FeTe4,True
4017,Ta4N5,True
4018,Ta5N6,True
4019,Ta6Be15Cu8,True
4020,Ta6Ni16Ge7,True
4021,Ta7Cu3O19,False
4022,TaAl3,True
4023,TaAlPt,True
4024,TaAs,True
4025,TaBe2,True
4026,TaCoSn2,True
4027,TaCu3S4,False
4028,TaF3,True
4029,TaGaPt,True
4030,TaGaS2,False
4031,TaGaSe2,False
4032,TaInNi,True
4033,TaN,False
4034,TaNO,False
4035,TaNiB2,True
4036,TaPd3,True
4037,TaPt3,True
4038,TaRh3,True
4039,TaTiFe2,True
4040,TaTl3S4,False
4041,TaTlS3,False
4042,TaW3,True
4043,Tb(Al2Fe)4,True
4044,Tb(AlC)3,True
4045,Tb(CoB)2,True
4046,Tb(CoGe)2,True
4047,Tb(CuSe)3,False
4048,Tb(CuTe)3,False
4049,Tb(FeP3)4,True
4050,Tb(GePd)2,True
4051,Tb(GeRh)2,True
4052,Tb(InS2)3,False
4053,Tb(MnGe)6,True
4054,Tb(Ni2P)2,True
4055,Tb0.52Pr2.48Ga1.67S7,False
4056,Tb10B7C10,True
4057,Tb11S16,True
4058,Tb2(MoO4)3,False
4059,Tb2AlCo2,True
4060,Tb2C3,True
4061,Tb2EuSe4,False
4062,Tb2GeS5,False
4063,Tb2In16Pt7,True
4064,Tb2O3,False
4065,Tb2Sb5,True
4066,Tb2SbO2,True
4067,Tb2Ti3Ge4,True
4068,Tb3(MnC3)2,True
4069,Tb3FeB7,True
4070,Tb3Ge5,True
4071,Tb3Ni13B2,True
4072,Tb3ReO7,True
4073,Tb3Si,True
4074,Tb4Al2O9,False
4075,Tb4GaSbS9,False
4076,Tb5Ti5O17,True
4077,Tb5Tl3,True
4078,Tb6PbSe10,True
4079,TbB(SbO4)2,False
4080,TbBRh3,True
4081,TbBe13,True
4082,TbCl,True
4083,TbCo2,True
4084,TbCu5,True
4085,TbGa,True
4086,TbGa2Co3,True
4087,TbGa3,True
4088,TbH2,True
4089,TbHg2,True
4090,TbIn2Ni,True
4091,TbInAg2,True
4092,TbInIr,True
4093,TbMn5Ge3,True
4094,TbNi5,True
4095,TbNiGe2,True
4096,TbNiO3,True
4097,TbP,True
4098,TbPt,True
4099,TbRh2,True
4100,TbSb2,True
4101,TbSe2,True
4102,TbSnAu,True
4103,TbTe,True
4104,TbTl,True
4105,TbWClO4,False
4106,TbYHg2,True
4107,TbYbHg2,True
4108,TbYbRh2,True
4109,TbZn2,True
4110,TbZrSb,True
4111,Tc3Pd,True
4112,TcB,True
4113,TcS2,False
4114,TcSe2,False
4115,Te0.01Pb1Se0.99,False
4116,Te0.05Pb1Se0.95,False
4117,Te0.4Se0.6,False
4118,Te0.5Pb1Se0.5,False
4119,Te0.5Se0.5,False
4120,Te0.6Se0.4,False
4121,Te0.8Se0.2,False
4122,Te0.99Pb1Se0.01,False
4123,Te2Au,True
4124,Te2Mo,False
4125,Te2Mo(WS2)3,True
4126,Te2Mo2WSe4,True
4127,Te2Mo3Se4,True
4128,Te2MoWS2,True
4129,Te2Os,False
4130,Te2Pd,False
4131,Te2Pd3,True
4132,Te2Pd3Pb2,True
4133,Te2Ru,False
4134,Te2W2SeS,True
4135,Te3As2,False
4136,Te3MoWS,True
4137,Te4Mo(WS)2,True
4138,Te4MoW3S4,True
4139,TeAs,False
4140,TeI,False
4141,TeI4,False
4142,TeMoSe,True
4143,TeO2,False
4144,TePb,False
4145,TePb3Cl4O3,False
4146,TePd,True
4147,TeSe,False
4148,TeSe3,False
4149,TeWCl9,True
4150,Th(Al2Fe)4,True
4151,Th(Al5Fe)2,True
4152,Th(FeGe)2,True
4153,Th(FeSi)2,True
4154,Th(GePd)2,True
4155,Th(MnGe)2,True
4156,Th(SiRu)2,True
4157,Th2CrN3,True
4158,Th2Fe7,True
4159,Th2GeSe2,False
4160,Th2In,True
4161,Th2Se5,False
4162,Th3B2C3,True
4163,Th6Mg23,True
4164,ThAl,True
4165,ThAl3,True
4166,ThAsSe,True
4167,ThBi2,True
4168,ThCrB4,True
4169,ThFe2SiC,True
4170,ThHg2,True
4171,ThIr5,True
4172,ThMn4(CuO4)3,True
4173,ThO2,False
4174,ThPSe,True
4175,ThPd3,True
4176,ThRh2,True
4177,ThRu3C,True
4178,ThS,True
4179,ThSO,False
4180,ThSeO,False
4181,ThSi,True
4182,ThSi2Ru3,True
4183,ThTeO,False
4184,ThU8O18,True
4185,Ti(Bi3O5)4,False
4186,Ti10O11,True
4187,Ti11O18,True
4188,Ti13S24,True
4189,Ti1C0.9,False
4190,Ti20(Sb3Se)3,True
4191,Ti2AlV,True
4192,Ti2B,True
4193,Ti2BRh6,True
4194,Ti2Be17,True
4195,Ti2C,True
4196,Ti2Cd,True
4197,Ti2CoGe,True
4198,Ti2CoS4,True
4199,Ti2CuS4,True
4200,Ti2MnFe,True
4201,Ti2NiH,True
4202,Ti2NiSe4,True
4203,Ti2OsRu,True
4204,Ti2RePd,True
4205,Ti2ReRh,True
4206,Ti2ReRu,True
4207,Ti2Sb(PO4)3,True
4208,Ti2TcNi,True
4209,Ti2TcPd,True
4210,Ti2ZnS4,True
4211,Ti3Be,True
4212,Ti3Cu3O,True
4213,Ti3Fe3O,True
4214,Ti3PO7,True
4215,Ti3Pt5,True
4216,Ti3SnC2,True
4217,Ti4NiBi2,True
4218,Ti4O5,True
4219,Ti4ZnO8,True
4220,Ti5(B6O13)2,True
4221,Ti5Zn4(TeO6)3,True
4222,Ti5ZnO7,True
4223,Ti6H2O13,False
4224,Ti9O10,True
4225,Ti9O8,True
4226,TiAl,True
4227,TiAlAu2,True
4228,TiAsRh,True
4229,TiAuCl,True
4230,TiBi25O39,False
4231,TiBr2,True
4232,TiC,True
4233,TiCoGe,True
4234,TiCoSb,False
4235,TiCoSn,True
4236,TiCr3(PO4)6,True
4237,TiFe2,True
4238,TiFe2As,True
4239,TiFe2Sb,True
4240,TiFe2Si,False
4241,TiFeH2,True
4242,TiGaIr2,True
4243,TiHgO3,True
4244,TiI,True
4245,TiMn2Al,True
4246,TiMn2Ge,True
4247,TiNiSb,False
4248,TiO2,False
4249,TiOs3,True
4250,TiPO4,True
4251,TiPd,True
4252,TiReN3,True
4253,TiS2,False
4254,TiS3,False
4255,TiSe,True
4256,TiSe2,False
4257,TiTc2Sb,True
4258,TiTe2,False
4259,TiTlPS5,False
4260,TiTlS2,False
4261,TiTlSe2,False
4262,TiV4CuO12,True
4263,TiZn3,True
4264,Tl(Cu3S2)2,True
4265,Tl(MoSe)3,True
4266,Tl(WO3)3,True
4267,Tl0.001Te1Pb0.999,False
4268,Tl0.005Te1Pb0.995,False
4269,Tl0.01Te1Pb0.99,False
4270,Tl0.04Te1Pb0.96,False
4271,Tl0.07Te1Pb0.93,False
4272,Tl16O15F17,True
4273,Tl2.35Sb8.65Se14,False
4274,Tl2BiP2S7,False
4275,Tl2CdTe4,True
4276,Tl2Cu2SnS4,False
4277,Tl2GeTe3,False
4278,Tl2Hg3S4,False
4279,Tl2Hg3Se4,False
4280,Tl2Hg3Te4,False
4281,Tl2InGaSe4,False
4282,Tl2InGaTe4,False
4283,Tl2Mo7O22,True
4284,Tl2O3,False
4285,Tl2PAuS4,False
4286,Tl2S,False
4287,Tl2Se,False
4288,Tl2Te3,False
4289,Tl2Te3As2Se,False
4290,Tl2TeBr6,False
4291,Tl2TeI6,False
4292,Tl2TeS3,False
4293,Tl3AsSe3,False
4294,Tl3Cr,True
4295,Tl3Ir,True
4296,Tl3Pb,True
4297,Tl3Si,True
4298,Tl3VS4,False
4299,Tl4CdI6,False
4300,Tl4CuTeO6,False
4301,Tl4In3GaS8,False
4302,Tl5Te3,True
4303,Tl6Cu(TeO5)2,False
4304,Tl8Os8O27,True
4305,Tl9SbSe6,True
4306,TlAgSe2,False
4307,TlAgTe2,False
4308,TlAsS2,False
4309,TlAsSe2,False
4310,TlBiTe2,False
4311,TlBiTe3,False
4312,TlBr,False
4313,TlCdS2,False
4314,TlCl,False
4315,TlCoBi,True
4316,TlCoMo2,True
4317,TlCr5(Se3S)2,False
4318,TlCr5(SeS)4,False
4319,TlCr5(SeS3)2,False
4320,TlCr5S8,False
4321,TlCr5Se3S5,False
4322,TlCr5Se5S3,False
4323,TlCr5Se7S,False
4324,TlCr5Se8,False
4325,TlCr5SeS7,False
4326,TlCuCl3,False
4327,TlCuSe2,False
4328,TlFeI3,True
4329,TlGaS2,False
4330,TlGaSe2,False
4331,TlGaTe2,False
4332,TlHg6S4Br5,False
4333,TlHg6Se4Br5,False
4334,TlInGeS4,False
4335,TlInHgS3,False
4336,TlInS2,False
4337,TlInSe2,False
4338,TlInTe2,False
4339,TlN,False
4340,TlN3,False
4341,TlNi,True
4342,TlPS2,False
4343,TlPSe2,False
4344,TlS,False
4345,TlS2,False
4346,TlSbS2,False
4347,TlSbSe2,False
4348,TlSbTe3,False
4349,TlSe,False
4350,TlSn,True
4351,TlSnAuSe3,False
4352,TlTe,True
4353,TlTeP,False
4354,TlZn2Tc,True
4355,Tm(CoSi)2,True
4356,Tm(CuGe)2,True
4357,Tm(CuS)2,True
4358,Tm(CuTe)3,False
4359,Tm(FeSi)2,True
4360,Tm(GeRu)2,True
4361,Tm(MnGe)6,True
4362,Tm(NiGe)2,True
4363,Tm(SiOs)2,True
4364,Tm2AlOs,True
4365,Tm2CdHg,True
4366,Tm2CuTc,True
4367,Tm2Ga10Os3,True
4368,Tm2In,True
4369,Tm2IrPd,True
4370,Tm2MgRu,True
4371,Tm2MgTl,True
4372,Tm2O3,False
4373,Tm2Ru2O7,True
4374,Tm2ZnAg,True
4375,Tm2ZnGa,True
4376,Tm2ZnHg,True
4377,Tm2ZnOs,True
4378,Tm3(GePd)4,True
4379,Tm3GaC,True
4380,Tm4In(NiGe2)2,True
4381,Tm4Sb2Se11.68,False
4382,Tm5(Ge5Rh2)2,True
4383,Tm5Ti5O17,True
4384,TmAl4Ni,True
4385,TmAlCu,True
4386,TmAs,False
4387,TmAu,True
4388,TmAu2,True
4389,TmB2C,True
4390,TmBPd3,True
4391,TmBRh3,True
4392,TmCdAg2,True
4393,TmCoSi2,True
4394,TmCu4Ag,True
4395,TmCuSi,True
4396,TmGe,True
4397,TmH2,True
4398,TmIn3,True
4399,TmLuPd2,True
4400,TmMg2Sc,True
4401,TmMgAg2,True
4402,TmMgCd2,True
4403,TmMnGe,True
4404,TmMnO3,True
4405,TmPd,True
4406,TmSb,True
4407,TmScHg2,True
4408,TmSnRh,True
4409,TmSnRu2,True
4410,TmThRu2,True
4411,TmTl,True
4412,TmU2S3O2,True
4413,U(Al2Fe)4,True
4414,U(BH4)4,True
4415,U(CoGe)2,True
4416,U(CrC)4,True
4417,U(CuP)2,True
4418,U(MnSi)2,True
4419,U(SiNi)2,True
4420,U11O5,True
4421,U2(Co7B2)3,True
4422,U2Al3C4,True
4423,U2AlCo2,True
4424,U2AlCo3,True
4425,U2Cl5O2,True
4426,U2Cr30P19,True
4427,U2Cu2As3O,True
4428,U2MnN3,True
4429,U2Re2C3,True
4430,U2SnRh2,True
4431,U2TeN2,True
4432,U2Ti,True
4433,U2Zn17,True
4434,U3Bi4,True
4435,U3Cu2Se7,True
4436,U3Nb,True
4437,U3Ni3Sn4,True
4438,U3Se4,True
4439,U4N7,True
4440,U4Re7Si6,True
4441,U4S3,True
4442,U5Ge3,True
4443,U6Co,True
4444,UAl3,True
4445,UAl4,True
4446,UAlNi4,True
4447,UAu2,True
4448,UCo4Sn,True
4449,UCoSi,True
4450,UCuP2,True
4451,UFe5Si3,True
4452,UFeSi,True
4453,UGa2,True
4454,UGa3Ni,True
4455,UGa5Ir,True
4456,UGaNi,True
4457,UGeRh,True
4458,UHg3(TeCl3)2,False
4459,UHg4(AsCl3)2,False
4460,UNiSn,True
4461,UO,False
4462,UO2,False
4463,UP2S7,False
4464,UP2S9,False
4465,UPt3,True
4466,USbSe,True
4467,USeS,True
4468,USi3,True
4469,UVC2,True
4470,V12P7,True
4471,V2(OF)3,True
4472,V2Bi4O11,False
4473,V2Cd2Te2O11,False
4474,V2GaSn2,True
4475,V2NO,True
4476,V2O5,False
4477,V2OsRu,True
4478,V2Pb4(Se2O7)3,False
4479,V2Sb(PO4)3,True
4480,V2Si2O7,True
4481,V2TcRu,True
4482,V2Zn3TeO10,False
4483,V2ZnO4,True
4484,V3(HO2)4,True
4485,V3Ag,True
4486,V3As2O9,False
4487,V3Bi(PbO4)3,False
4488,V3Cd4(TeO5)3,False
4489,V3CrO10,True
4490,V3Cu,True
4491,V3CuO8,True
4492,V3Pb2Se5O18,False
4493,V3Pt,True
4494,V3Re,True
4495,V3Si,True
4496,V3SiNi2,True
4497,V4ZnO8,True
4498,V5SiB2,True
4499,V6AgO15,True
4500,V6PbO11,True
4501,V8O,True
4502,VAg(IO4)2,False
4503,VAg(PSe3)2,True
4504,VAg2I3O11,False
4505,VB2,True
4506,VBi(SeO4)2,False
4507,VBi24O41,False
4508,VCo,True
4509,VCu3(PO4)4,True
4510,VCu3S4,False
4511,VFeRu2,True
4512,VFeSb,False
4513,VGa(TeO4)2,False
4514,VIn(NiO3)2,False
4515,VIr,True
4516,VIr3,True
4517,VNi2,True
4518,VNi5(PO4)6,True
4519,VO,False
4520,VO2,False
4521,VP,True
4522,VP4,True
4523,VPO4,True
4524,VPt2,True
4525,VSb,True
4526,VTc,True
4527,VTe2,True
4528,VTeHO5,False
4529,VZn2BiO6,False
4530,VZnRu2,True
4531,W2C,True
4532,W2N,True
4533,W3O7F,True
4534,WCl3,True
4535,WO3,False
4536,WSe2,False
4537,Y(Al2Cu)4,True
4538,Y(Al5Fe)2,True
4539,Y(AlSi)2,True
4540,Y(CrSi)2,True
4541,Y(CuSe)3,False
4542,Y(CuSi)2,True
4543,Y(CuTe)3,False
4544,Y(FeSi)2,True
4545,Y(NiP)2,True
4546,Y(Re2Si)2,True
4547,Y(SiPt)2,True
4548,Y(SiRh)2,True
4549,Y(SiRu)2,True
4550,Y(TiGa2)2,True
4551,Y2AlZn,True
4552,Y2C3,True
4553,Y2CuO4,True
4554,Y2Fe2Si2C,True
4555,Y2Ge2O7,True
4556,Y2Ge5Ir3,True
4557,Y2Mo2O7,True
4558,Y2O3,False
4559,Y2ReB6,True
4560,Y2Ru2O7,True
4561,Y2S3,False
4562,Y2U3O11,True
4563,Y3(Fe31B7)2,True
4564,Y3Al3NiGe2,True
4565,Y3Fe29,True
4566,Y3GaCo3,True
4567,Y3GaS6,False
4568,Y3Ge4,True
4569,Y3Si3Pd2,True
4570,Y3Tm,True
4571,Y4AsSe3,True
4572,Y4C7,True
4573,Y4CuTe8,True
4574,Y4GaSbS9,False
4575,Y4US5O3,False
4576,Y6Zn(SiS7)2,False
4577,YAgO3,True
4578,YAlGe,True
4579,YAlPd,True
4580,YAs,True
4581,YB2C,True
4582,YB2Rh2C,True
4583,YB66,False
4584,YBi,True
4585,YCd4B3O10,False
4586,YCdHg2,True
4587,YCdPd2,True
4588,YCdPt2,True
4589,YCo2,True
4590,YCoO3,True
4591,YCu3(WO3)4,True
4592,YCuO2,False
4593,YErRh2,True
4594,YH2,True
4595,YH2NO5,False
4596,YHg2,True
4597,YIn2Ni,True
4598,YMg4Cu,True
4599,YMgAl,True
4600,YMgCu4,True
4601,YMgGa,True
4602,YMoClO4,False
4603,YMoO4F,False
4604,YN,False
4605,YNi4B,True
4606,YNiSb,False
4607,YSbPd,False
4608,YSbPt,False
4609,YScO2,True
4610,YSi2,True
4611,YSiNi,True
4612,YSiRu,True
4613,YSn3,True
4614,YTi4(CuO4)3,True
4615,YTiO3,True
4616,YTmCu2,True
4617,YV(BiO4)2,False
4618,YVSeO10,False
4619,YVTeO10,False
4620,YWO3,True
4621,YZn5,True
4622,YZnBiO4,False
4623,Yb(Al2Mo)2,True
4624,Yb(AlGa)2,True
4625,Yb(AlGe)2,True
4626,Yb(AlSi)2,True
4627,Yb(CuS)3,False
4628,Yb(CuSe)3,False
4629,Yb(Fe2Ge)2,True
4630,Yb(Ga4Co)2,True
4631,Yb(GaS2)2,False
4632,Yb(GaSe2)2,False
4633,Yb(HO)3,True
4634,Yb(IO3)3,True
4635,Yb(InS2)3,False
4636,Yb(MnAs)2,True
4637,Yb(SbS2)2,False
4638,Yb(SbTe2)2,False
4639,Yb(SiAg)2,True
4640,Yb(SiRh)2,True
4641,Yb11(Ni10C)6,True
4642,Yb14Ti10O41,True
4643,Yb16S29,True
4644,Yb2(ZnGe)3,True
4645,Yb23Mg4Cu7,True
4646,Yb2Ce8O19,True
4647,Yb2EuS4,False
4648,Yb2EuSe4,False
4649,Yb2Ge2Ir,True
4650,Yb2HgPb,True
4651,Yb2InPd2,True
4652,Yb2MgS4,True
4653,Yb2MgSe4,True
4654,Yb2O3,False
4655,Yb2SmS4,True
4656,Yb2Sn,True
4657,Yb2ZnPb,True
4658,Yb3Al5O12,True
4659,Yb3Sn13Rh4,True
4660,Yb3Tc,True
4661,Yb3Ti3O14,True
4662,Yb3V,True
4663,Yb4Sb2S11.25,False
4664,Yb4Sb3,True
4665,Yb5Au4,True
4666,Yb6U3O17,True
4667,Yb8Ge3Sb5,True
4668,YbAg2,True
4669,YbAgGe,True
4670,YbAgO2,True
4671,YbAl3,True
4672,YbAs,False
4673,YbB2Rh3,True
4674,YbB66,False
4675,YbBO3,True
4676,YbCdHg2,True
4677,YbCe2CuS5,False
4678,YbCe2CuSe5,False
4679,YbCuGe,True
4680,YbCuSi,True
4681,YbDyPd2,True
4682,YbGa2Pd,True
4683,YbGeRh,True
4684,YbH2ClO2,True
4685,YbIn4Ni,True
4686,YbIn4Rh,True
4687,YbIr2,True
4688,YbMgPd,True
4689,YbMn2O5,True
4690,YbNd2CuS5,False
4691,YbNd3,True
4692,YbNdAg2,True
4693,YbPO4,True
4694,YbPmPt2,True
4695,YbPr11Se16,True
4696,YbPr2CuS5,False
4697,YbRh2,True
4698,YbS,False
4699,YbSb,False
4700,YbSb4Te7,False
4701,YbSe,False
4702,YbSi2Ni,True
4703,YbSm2CuS5,False
4704,YbSmRh2,True
4705,YbSn2Pd,True
4706,YbSnRh,True
4707,YbSnTe2,False
4708,YbTe,False
4709,YbTlS2,True
4710,YbTlSe2,True
4711,YbWClO4,False
4712,YbZnAu2,True
4713,YbZnPt,True
4714,Zn(Bi19O29)2,False
4715,Zn(CoO2)2,True
4716,Zn(CuO2)2,True
4717,Zn(FeN)2,True
4718,Zn(GaSe2)2,False
4719,Zn(InS2)2,False
4720,Zn(InSe2)2,False
4721,Zn(InTe2)2,False
4722,Zn0.01Cd0.99Se1,False
4723,Zn0.01Ga0.99As0.99Se0.01,False
4724,Zn0.01Ga0.99P0.99S0.01,False
4725,Zn0.01Ga0.99P0.99Se0.01,False
4726,Zn0.01Ga0.99Sb0.99Te0.01,False
4727,Zn0.05Ga0.95Sb0.95Te0.05,False
4728,Zn0.15Cd0.85Se1,False
4729,Zn0.15Ga0.85As0.85Se0.15,False
4730,Zn0.1Ga0.9Sb0.9Te0.1,False
4731,Zn0.25Ga0.75As0.75Se0.25,False
4732,Zn0.25Ga0.75P0.75Se0.25,False
4733,Zn0.2Ga0.8Sb0.8Te0.2,False
4734,Zn0.2Hg0.8Te1,False
4735,Zn0.3Ga0.7P0.7S0.3,False
4736,Zn0.42Ga0.58As0.58Se0.42,False
4737,Zn0.43Cd0.57Se1,False
4738,Zn0.4Hg0.6Se1,False
4739,Zn0.55Ga0.45P0.45S0.55,False
4740,Zn0.55Hg0.45Se1,False
4741,Zn0.5Cd0.5Se1,False
4742,Zn0.5Ga0.5As0.5Se0.5,False
4743,Zn0.5Ga0.5P0.5Se0.5,False
4744,Zn0.5Hg0.5Se1,False
4745,Zn0.65Hg0.35Se1,False
4746,Zn0.6Ga0.4As0.4Se0.6,False
4747,Zn0.75Cd0.25Se1,False
4748,Zn0.75Hg0.25Se1,False
4749,Zn0.75Hg0.25Te1,False
4750,Zn0.7Ga0.3As0.3Se0.7,False
4751,Zn0.7Ga0.3P0.3S0.7,False
4752,Zn0.7Ga0.3P0.3Se0.7,False
4753,Zn0.85Ga0.15As0.15Se0.85,False
4754,Zn0.85Ga0.15P0.15S0.85,False
4755,Zn0.85Hg0.15Se1,False
4756,Zn0.86Hg0.14Te1,False
4757,Zn0.8Hg0.2Se1,False
4758,Zn0.8Hg0.2Te1,False
4759,Zn0.92Hg0.08Te1,False
4760,Zn0.94Hg0.06Te1,False
4761,Zn0.95Ga0.05P0.05S0.95,False
4762,Zn0.95Ga0.05P0.05Se0.95,False
4763,Zn0.99Cd0.01Se1,False
4764,Zn0.99Ga0.01As0.01Se0.99,False
4765,Zn0.99Ga0.01P0.01S0.99,False
4766,Zn0.99Ga0.01P0.01Se0.99,False
4767,Zn0.99Ga0.01Sb0.01Te0.99,False
4768,Zn0.99Hg0.01Se1,False
4769,Zn0.99Hg0.01Te1,False
4770,Zn0.9Ga0.1As0.1Se0.9,False
4771,Zn0.9Ga0.1P0.1S0.9,False
4772,Zn0.9Ga0.1P0.1Se0.9,False
4773,Zn0.9Hg0.1Se1,False
4774,Zn0.9Hg0.1Te1,False
4775,Zn2BIr2,True
4776,Zn2In2S5,False
4777,Zn2InCuSe4,False
4778,Zn2InCuTe4,False
4779,Zn2MoSeO7,False
4780,Zn2Ni9O13,True
4781,Zn2Sb3O8,True
4782,Zn2SnN2,True
4783,Zn2TeMoO7,False
4784,Zn2WN2,True
4785,Zn3(BO3)2,False
4786,Zn3(InS3)2,False
4787,Zn3(PS4)2,False
4788,Zn3.5Ga1Sn0.5O6,False
4789,Zn3As2,False
4790,Zn3Cd,True
4791,Zn3Cu,True
4792,Zn3Cu10(TeO6)6,True
4793,Zn3N2,True
4794,Zn3P2,False
4795,Zn3Sb2,False
4796,Zn4.5Ga1Sn0.5O7,False
4797,Zn4Sb3,False
4798,Zn5.5Ga1Sn0.5O8,False
4799,Zn6S5Cl2,False
4800,Zn8Ag5,True
4801,ZnAgF5,True
4802,ZnAs,False
4803,ZnAs2,False
4804,ZnB12(H5O12)2,False
4805,ZnCrO2,True
4806,ZnCu2GeS4,False
4807,ZnCu2GeSe4,False
4808,ZnCu2SiS4,False
4809,ZnCu2SiSe4,False
4810,ZnCu2SiTe4,False
4811,ZnCu2SnSe4,False
4812,ZnCu2SnTe4,False
4813,ZnCu3P3O13,True
4814,ZnGaRh2,True
4815,ZnGeAs2,False
4816,ZnGeN2,False
4817,ZnGeP2,False
4818,ZnHg3(SCl2)2,False
4819,ZnHg3(SeCl2)2,False
4820,ZnI2,False
4821,ZnIrO3,True
4822,ZnO,False
4823,ZnS,False
4824,ZnSb,False
4825,ZnSb2MoO7,False
4826,ZnSb3,True
4827,ZnSe,False
4828,ZnSi(AgS2)2,False
4829,ZnSiAs2,False
4830,ZnSiP2,False
4831,ZnSn3,True
4832,ZnSnAs2,False
4833,ZnSnO3,False
4834,ZnSnP2,False
4835,ZnSnSb2,False
4836,ZnTc,False
4837,ZnTe,False
4838,ZnWO2,True
4839,Zr(Fe2Si)2,True
4840,Zr(Ni2P)2,True
4841,Zr0.67Ta1.33N3.03O0.12,False
4842,Zr1.33Ta0.67N1.63O1.89,False
4843,Zr1.33Ta0.67N1.97O1.38,False
4844,Zr1.33Ta0.67N2.61O0.42,False
4845,Zr1.86Cu1S4,False
4846,Zr2(Co7B2)3,True
4847,Zr2Al,True
4848,Zr2Co12P7,True
4849,Zr2CuS4,True
4850,Zr2HBr2,True
4851,Zr2In5Ni,True
4852,Zr2Ni12P7,True
4853,Zr2Se,True
4854,Zr2Te,True
4855,Zr3(Al2C3)2,True
4856,Zr3(Cu2Si3)2,True
4857,Zr3Ag,True
4858,Zr3Al2,True
4859,Zr3Hg,True
4860,Zr3Ir,True
4861,Zr3NiO,True
4862,Zr3O,False
4863,Zr4AlNi2,True
4864,Zr4Co4Ge7,True
4865,Zr5Al3,True
4866,Zr5Al3C,True
4867,Zr5Sb3,True
4868,Zr5SiSb3,True
4869,Zr5Sn3,True
4870,Zr5Sn4,True
4871,Zr6Al2CoH10,True
4872,Zr6Al2Ni,True
4873,Zr6NiCl15,True
4874,Zr6O,False
4875,Zr6Sb2Pt,True
4876,Zr7P4,True
4877,Zr7Sb4,True
4878,ZrAl5Ni2,True
4879,ZrAlPt,True
4880,ZrAlRu2,True
4881,ZrAlW,True
4882,ZrAu4,True
4883,ZrB2,True
4884,ZrC,False
4885,ZrCd,True
4886,ZrCrSi2,True
4887,ZrGaPt,True
4888,ZrGe2,True
4889,ZrGeRu,True
4890,ZrHCl,True
4891,ZrHg4(AsCl3)2,False
4892,ZrHg4(PCl3)2,False
4893,ZrInCu2,True
